SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg,Fdi
36086,1.02E+07,73.824,1735,0.5,0,0.01
35385,1.07E+07,73.824,1675,0.5,0,0.01
33037,9.52E+06,73.824,1752,0.5,0,0.01
33673,8.61E+06,73.824,1731,0.5,0,0.01
34577,9.65E+06,73.824,1711,0.5,0,0.01
10119,4.14E+06,73.824,1154,0.5,0,0.02
15529,3.10E+06,73.824,1391,0.5,0,0.02
24269,5.50E+06,73.824,1493,0.5,0,0.02
29766,7.38E+06,73.824,1592,0.5,0,0.02
29539,7.81E+06,73.824,1667,0.5,0,0.02
31834,8.26E+06,73.824,1647,0.5,0,0.02
32685,8.45E+06,73.824,1747,0.5,0,0.02
34181,9.34E+06,73.824,1817,0.5,0,0.02
34450,9.49E+06,73.824,1713,0.5,0,0.02
35819,1.03E+07,73.824,1710,0.5,0,0.02
35030,1.02E+07,73.824,1703,0.5,0,0.02
32791,1.00E+07,73.824,1643,0.5,0,0.02
32858,9.01E+06,73.824,1767,0.5,0,0.02
33984,9.61E+06,73.824,1790,0.5,0,0.02
35450,9.26E+06,73.824,1809,0.5,0,0.02
35642,9.23E+06,73.824,1758,0.5,0,0.02
35716,9.69E+06,73.824,1776,0.5,0,0.02
33973,9.20E+06,73.824,1811,0.5,0,0.02
35748,9.40E+06,73.824,1758,0.5,0,0.02
35374,1.01E+07,73.824,1732,0.5,0,0.02
34451,9.89E+06,73.824,1790,0.5,0,0.02
35485,1.02E+07,73.824,1719,0.5,0,0.02
34725,9.83E+06,73.824,1824,0.5,0,0.02
35991,9.45E+06,73.824,1849,0.5,0,0.02
35951,9.41E+06,73.824,1850,0.5,0,0.02
36801,1.02E+07,73.824,1779,0.5,0,0.02
37518,1.02E+07,73.824,1747,0.5,0,0.02
36383,1.02E+07,73.824,1664,0.5,0,0.02
33405,9.20E+06,73.824,1698,0.5,0,0.02
32542,8.10E+06,73.824,1671,0.5,0,0.02
32229,7.93E+06,73.824,1646,0.5,0,0.02
33199,8.38E+06,73.824,1687,0.5,0,0.02
33112,8.91E+06,73.824,1720,0.5,0,0.02
34662,9.14E+06,73.824,1717,0.5,0,0.02
32796,8.56E+06,73.824,1745,0.5,0,0.02
33884,8.87E+06,73.824,1718,0.5,0,0.02
34662,9.08E+06,73.824,1770,0.5,0,0.02
34629,9.77E+06,73.824,1818,0.5,0,0.02
35922,9.57E+06,73.824,1824,0.5,0,0.02
37018,1.06E+07,73.824,1750,0.5,0,0.02
35988,1.05E+07,73.824,1754,0.5,0,0.02
35128,9.49E+06,73.824,1780,0.5,0,0.02
34775,9.38E+06,73.824,1754,0.5,0,0.02
36230,9.88E+06,73.824,1752,0.5,0,0.02
35575,9.59E+06,73.824,1795,0.5,0,0.02
35261,9.64E+06,73.824,1815,0.5,0,0.02
35412,9.81E+06,73.824,1794,0.5,0,0.02
36272,1.05E+07,73.824,1792,0.5,0,0.02
35701,1.13E+07,73.824,1743,0.5,0,0.02
35901,9.43E+06,73.824,1735,0.5,0,0.02
34703,8.95E+06,73.824,1739,0.5,0,0.02
34114,9.62E+06,73.824,1858,0.5,0,0.02
37788,9.77E+06,73.824,1890,0.5,0,0.02
37294,1.01E+07,73.824,1775,0.5,0,0.02
37193,1.01E+07,73.824,1722,0.5,0,0.02
34610,1.01E+07,73.824,1755,0.5,0,0.02
32848,9.64E+06,73.824,1818,0.5,0,0.02
36904,9.00E+06,73.824,1843,0.5,0,0.02
