SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg,H2
6.56E+06,2.23E+08,289.5,3751,0.5,0,0.22
6.19E+06,2.03E+08,289.5,3589,0.5,0,0.22
5.59E+06,1.82E+08,289.5,3453,0.5,0,0.22
5.56E+06,1.74E+08,289.5,3324,0.5,0,0.22
5.32E+06,1.68E+08,289.5,3148,0.5,0,0.22
4.94E+06,1.57E+08,289.5,3012,0.5,0,0.22
4.84E+06,1.54E+08,289.5,2969,0.5,0,0.22
4.51E+06,1.37E+08,289.5,2750,0.5,0,0.22
4.17E+06,1.24E+08,289.5,2629,0.5,0,0.22
4.08E+06,1.28E+08,289.5,2586,0.5,0,0.22
4.00E+06,1.27E+08,289.5,2535,0.5,0,0.22
3.66E+06,1.01E+08,289.5,2358,0.5,0,0.22
3.64E+06,1.08E+08,289.5,2291,0.5,0,0.22
3.55E+06,1.10E+08,289.5,2284,0.5,0,0.22
3.37E+06,1.06E+08,289.5,2253,0.5,0,0.22
3.30E+06,1.01E+08,289.5,2239,0.5,0,0.22
3.25E+06,9.91E+07,289.5,2150,0.5,0,0.22
3.21E+06,1.04E+08,289.5,2174,0.5,0,0.22
3.03E+06,9.53E+07,289.5,2113,0.5,0,0.22
3.02E+06,9.49E+07,289.5,2046,0.5,0,0.22
2.96E+06,9.07E+07,289.5,2068,0.5,0,0.22
3.09E+06,9.61E+07,289.5,2010,0.5,0,0.22
2.86E+06,9.17E+07,289.5,1977,0.5,0,0.22
2.86E+06,8.21E+07,289.5,1930,0.5,0,0.22
2.91E+06,8.95E+07,289.5,1979,0.5,0,0.22
2.88E+06,8.39E+07,289.5,1953,0.5,0,0.22
2.84E+06,8.20E+07,289.5,1873,0.5,0,0.22
2.85E+06,7.79E+07,289.5,1859,0.5,0,0.22
2.86E+06,8.14E+07,289.5,1901,0.5,0,0.22
2.82E+06,8.24E+07,289.5,1871,0.5,0,0.22
2.67E+06,8.12E+07,289.5,1882,0.5,0,0.22
2.78E+06,8.97E+07,289.5,1923,0.5,0,0.22
2.78E+06,8.70E+07,289.5,1936,0.5,0,0.22
2.74E+06,8.07E+07,289.5,1949,0.5,0,0.22
2.73E+06,7.57E+07,289.5,1803,0.5,0,0.22
2.70E+06,7.96E+07,289.5,1766,0.5,0,0.22
2.49E+06,7.92E+07,289.5,1893,0.5,0,0.22
2.59E+06,8.10E+07,289.5,1893,0.5,0,0.22
2.68E+06,7.05E+07,289.5,1875,0.5,0,0.22
2.75E+06,8.15E+07,289.5,1829,0.5,0,0.22
2.66E+06,7.98E+07,289.5,1791,0.5,0,0.22
2.54E+06,7.14E+07,289.5,1792,0.5,0,0.22
2.56E+06,6.99E+07,289.5,1727,0.5,0,0.22
2.43E+06,6.79E+07,289.5,1769,0.5,0,0.22
2.61E+06,8.12E+07,289.5,1802,0.5,0,0.22
2.58E+06,7.89E+07,289.5,1809,0.5,0,0.22
2.57E+06,7.61E+07,289.5,1797,0.5,0,0.22
2.62E+06,7.96E+07,289.5,1837,0.5,0,0.22
2.62E+06,7.77E+07,289.5,1763,0.5,0,0.22
2.58E+06,7.57E+07,289.5,1724,0.5,0,0.22
