SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg
5.07E+07,2.84E+08,569.08,3029,0.2,12
5.06E+07,2.88E+08,569.05,2977,0.2,12
5.12E+07,2.87E+08,567.82,2961,0.2,12
5.16E+07,2.82E+08,568.84,2964,0.2,12
5.25E+07,2.90E+08,568.93,2924,0.2,12
5.17E+07,2.88E+08,568.76,2934,0.2,12
5.28E+07,2.92E+08,568,3027,0.2,12
5.48E+07,3.12E+08,567.2,3057,0.2,12
5.59E+07,3.23E+08,566.92,3059,0.2,12
5.66E+07,3.28E+08,567.5,3009,0.2,12
5.68E+07,3.33E+08,567.92,2930,0.2,12
5.62E+07,3.18E+08,568.35,2976,0.2,12
5.82E+07,3.36E+08,568.2,2923,0.2,12
5.55E+07,3.29E+08,568.49,2876,0.2,12
5.58E+07,3.26E+08,568.82,2863,0.2,12
5.38E+07,3.17E+08,569.06,2785,0.2,12
5.29E+07,3.10E+08,569.27,2862,0.2,12
5.49E+07,3.11E+08,569.52,2872,0.2,12
5.51E+07,3.05E+08,569.41,2966,0.2,12
