SumBiomass,Lp50_pop,age_mat_pop,num_pop,Finput,CVg,Gamma
1.55E+06,238.67,1.8477,2532,0.5,0,0.64
1.59E+06,238.67,1.8643,2436,0.5,0,0.64
1.64E+06,238.67,1.8412,2425,0.5,0,0.64
1.56E+06,238.67,1.8414,2395,0.5,0,0.64
1.53E+06,238.67,1.8669,2431,0.5,0,0.64
1.54E+06,238.67,1.8595,2581,0.5,0,0.64
1.56E+06,238.67,1.8743,2543,0.5,0,0.64
1.62E+06,238.67,1.8678,2482,0.5,0,0.64
1.61E+06,238.67,1.8532,2497,0.5,0,0.64
1.60E+06,238.67,1.8568,2510,0.5,0,0.64
1.56E+06,238.67,1.8648,2626,0.5,0,0.64
1.66E+06,238.67,1.8853,2524,0.5,0,0.64
1.62E+06,238.67,1.8797,2564,0.5,0,0.64
1.70E+06,238.67,1.8732,2531,0.5,0,0.64
1.67E+06,238.67,1.9052,2815,0.5,0,0.64
2.15E+06,238.67,1.9248,3106,0.5,0,0.64
2.51E+06,238.67,1.9541,3154,0.5,0,0.64
2.67E+06,238.67,1.9715,3208,0.5,0,0.64
2.91E+06,238.67,1.9888,3177,0.5,0,0.64
2.92E+06,238.67,1.9889,3214,0.5,0,0.64
3.01E+06,238.67,1.9874,3291,0.5,0,0.64
3.12E+06,238.67,1.9774,3242,0.5,0,0.64
3.19E+06,238.67,1.9644,3254,0.5,0,0.64
3.19E+06,238.67,1.9554,3301,0.5,0,0.64
3.29E+06,238.67,1.9479,3273,0.5,0,0.64
3.35E+06,238.67,1.9307,3212,0.5,0,0.64
3.29E+06,238.67,1.923,3235,0.5,0,0.64
3.22E+06,238.67,1.9128,3215,0.5,0,0.64
3.18E+06,238.67,1.923,3161,0.5,0,0.64
3.33E+06,238.67,1.9176,3203,0.5,0,0.64
3.31E+06,238.67,1.9113,3220,0.5,0,0.64
3.28E+06,238.67,1.9151,3197,0.5,0,0.64
3.25E+06,238.67,1.9254,3207,0.5,0,0.64
3.38E+06,238.67,1.9199,3198,0.5,0,0.64
3.41E+06,238.67,1.9163,3235,0.5,0,0.64
3.37E+06,238.67,1.9203,3228,0.5,0,0.64
3.29E+06,238.67,1.9019,3254,0.5,0,0.64
3.35E+06,238.67,1.9003,3216,0.5,0,0.64
3.41E+06,238.67,1.9189,3188,0.5,0,0.64
3.40E+06,238.67,1.9206,3178,0.5,0,0.64
3.31E+06,238.67,1.9115,3207,0.5,0,0.64
3.30E+06,238.67,1.8976,3175,0.5,0,0.64
3.28E+06,238.67,1.9061,3164,0.5,0,0.64
3.28E+06,238.67,1.902,3265,0.5,0,0.64
3.32E+06,238.67,1.9175,3171,0.5,0,0.64
3.33E+06,238.67,1.9117,3175,0.5,0,0.64
3.28E+06,238.67,1.9223,3193,0.5,0,0.64
3.27E+06,238.67,1.9197,3187,0.5,0,0.64
3.26E+06,238.67,1.9201,3106,0.5,0,0.64
3.24E+06,238.67,1.9213,3175,0.5,0,0.64
3.38E+06,238.67,1.9105,3212,0.5,0,0.64
3.36E+06,238.67,1.9073,3240,0.5,0,0.64
3.42E+06,238.67,1.9116,3254,0.5,0,0.64
3.42E+06,238.67,1.902,3217,0.5,0,0.64
3.32E+06,238.67,1.9057,3198,0.5,0,0.64
3.28E+06,238.67,1.916,3146,0.5,0,0.64
3.29E+06,238.67,1.9315,3146,0.5,0,0.64
3.30E+06,238.67,1.9321,3118,0.5,0,0.64
3.27E+06,238.67,1.933,3131,0.5,0,0.64
3.36E+06,238.67,1.9327,3176,0.5,0,0.64
3.40E+06,238.67,1.9389,3234,0.5,0,0.64
3.41E+06,238.67,1.9315,3231,0.5,0,0.64
3.42E+06,238.67,1.9262,3234,0.5,0,0.64
3.39E+06,238.67,1.9342,3216,0.5,0,0.64
3.38E+06,238.67,1.9312,3219,0.5,0,0.64
3.39E+06,238.67,1.9297,3154,0.5,0,0.64
3.34E+06,238.67,1.9317,3257,0.5,0,0.64
3.42E+06,238.67,1.9214,3258,0.5,0,0.64
3.40E+06,238.67,1.9245,3277,0.5,0,0.64
3.31E+06,238.67,1.9188,3204,0.5,0,0.64
3.38E+06,238.67,1.9221,3240,0.5,0,0.64
3.38E+06,238.67,1.921,3216,0.5,0,0.64
3.37E+06,238.67,1.9156,3299,0.5,0,0.64
3.39E+06,238.67,1.9011,3268,0.5,0,0.64
3.37E+06,238.67,1.9147,3265,0.5,0,0.64
3.42E+06,238.67,1.921,3302,0.5,0,0.64
3.47E+06,238.67,1.925,3255,0.5,0,0.64
3.40E+06,238.67,1.9292,3268,0.5,0,0.64
3.44E+06,238.67,1.9319,3242,0.5,0,0.64
3.38E+06,238.67,1.9361,3215,0.5,0,0.64
3.43E+06,238.67,1.931,3184,0.5,0,0.64
3.38E+06,238.67,1.9258,3166,0.5,0,0.64
3.36E+06,238.67,1.9356,3157,0.5,0,0.64
3.38E+06,238.67,1.9202,3213,0.5,0,0.64
3.31E+06,238.67,1.9252,3227,0.5,0,0.64
3.36E+06,238.67,1.9241,3185,0.5,0,0.64
3.37E+06,238.67,1.9213,3144,0.5,0,0.64
3.27E+06,238.67,1.9169,3246,0.5,0,0.64
3.33E+06,238.67,1.9343,3288,0.5,0,0.64
3.46E+06,238.67,1.9352,3274,0.5,0,0.64
3.52E+06,238.67,1.9171,3382,0.5,0,0.64
3.50E+06,238.67,1.9198,3320,0.5,0,0.64
3.47E+06,238.67,1.9188,3274,0.5,0,0.64
3.47E+06,238.67,1.9124,3352,0.5,0,0.64
3.50E+06,238.67,1.9283,3179,0.5,0,0.64
3.38E+06,238.67,1.9218,3202,0.5,0,0.64
3.49E+06,238.67,1.9168,3243,0.5,0,0.64
3.51E+06,238.67,1.9124,3274,0.5,0,0.64
3.50E+06,238.67,1.9132,3201,0.5,0,0.64
3.41E+06,238.67,1.9155,3213,0.5,0,0.64
3.37E+06,238.67,1.9184,3217,0.5,0,0.64
3.47E+06,238.67,1.9148,3238,0.5,0,0.64
3.39E+06,238.67,1.9029,3253,0.5,0,0.64
3.37E+06,238.67,1.9119,3279,0.5,0,0.64
3.37E+06,238.67,1.9112,3259,0.5,0,0.64
3.42E+06,238.67,1.9119,3255,0.5,0,0.64
3.46E+06,238.67,1.9133,3229,0.5,0,0.64
3.36E+06,238.67,1.9073,3206,0.5,0,0.64
3.41E+06,238.67,1.9217,3316,0.5,0,0.64
3.50E+06,238.67,1.9298,3262,0.5,0,0.64
3.53E+06,238.67,1.9308,3297,0.5,0,0.64
3.53E+06,238.67,1.9349,3250,0.5,0,0.64
3.49E+06,238.67,1.9325,3275,0.5,0,0.64
3.42E+06,238.67,1.9339,3267,0.5,0,0.64
1.12E+06,238.67,1.8655,2155,0.5,0,0.66
1.28E+06,238.67,1.8903,2601,0.5,0,0.66
1.70E+06,238.67,1.9129,2886,0.5,0,0.66
2.16E+06,238.67,1.9113,2921,0.5,0,0.66
2.46E+06,238.67,1.9295,3085,0.5,0,0.66
2.77E+06,238.67,1.9476,3165,0.5,0,0.66
2.91E+06,238.67,1.9478,3280,0.5,0,0.66
3.00E+06,238.67,1.9462,3309,0.5,0,0.66
3.12E+06,238.67,1.9592,3245,0.5,0,0.66
3.06E+06,238.67,1.9583,3220,0.5,0,0.66
3.13E+06,238.67,1.9493,3200,0.5,0,0.66
3.13E+06,238.67,1.9435,3242,0.5,0,0.66
3.22E+06,238.67,1.9447,3238,0.5,0,0.66
3.27E+06,238.67,1.9443,3264,0.5,0,0.66
3.40E+06,238.67,1.9265,3229,0.5,0,0.66
3.29E+06,238.67,1.9193,3180,0.5,0,0.66
3.29E+06,238.67,1.8987,3163,0.5,0,0.66
3.23E+06,238.67,1.9012,3174,0.5,0,0.66
3.20E+06,238.67,1.8927,3231,0.5,0,0.66
3.28E+06,238.67,1.9042,3206,0.5,0,0.66
3.32E+06,238.67,1.9077,3206,0.5,0,0.66
3.39E+06,238.67,1.9205,3176,0.5,0,0.66
3.40E+06,238.67,1.9255,3193,0.5,0,0.66
3.39E+06,238.67,1.9236,3156,0.5,0,0.66
3.36E+06,238.67,1.922,3190,0.5,0,0.66
3.33E+06,238.67,1.9231,3201,0.5,0,0.66
3.37E+06,238.67,1.912,3239,0.5,0,0.66
3.29E+06,238.67,1.9116,3177,0.5,0,0.66
3.28E+06,238.67,1.9115,3115,0.5,0,0.66
3.25E+06,238.67,1.9084,3056,0.5,0,0.66
3.24E+06,238.67,1.912,3115,0.5,0,0.66
3.25E+06,238.67,1.92,3161,0.5,0,0.66
3.33E+06,238.67,1.9205,3233,0.5,0,0.66
3.35E+06,238.67,1.9157,3227,0.5,0,0.66
3.32E+06,238.67,1.916,3197,0.5,0,0.66
3.29E+06,238.67,1.9135,3196,0.5,0,0.66
3.33E+06,238.67,1.9142,3161,0.5,0,0.66
3.30E+06,238.67,1.9191,3195,0.5,0,0.66
3.41E+06,238.67,1.9035,3253,0.5,0,0.66
3.37E+06,238.67,1.9229,3228,0.5,0,0.66
3.38E+06,238.67,1.915,3243,0.5,0,0.66
3.35E+06,238.67,1.9106,3248,0.5,0,0.66
3.36E+06,238.67,1.9043,3305,0.5,0,0.66
3.35E+06,238.67,1.9221,3243,0.5,0,0.66
3.34E+06,238.67,1.924,3189,0.5,0,0.66
3.44E+06,238.67,1.9312,3187,0.5,0,0.66
3.33E+06,238.67,1.9297,3213,0.5,0,0.66
3.39E+06,238.67,1.9249,3181,0.5,0,0.66
3.32E+06,238.67,1.936,3192,0.5,0,0.66
3.40E+06,238.67,1.9274,3165,0.5,0,0.66
3.39E+06,238.67,1.925,3265,0.5,0,0.66
3.37E+06,238.67,1.9259,3318,0.5,0,0.66
3.44E+06,238.67,1.9186,3364,0.5,0,0.66
3.56E+06,238.67,1.9202,3274,0.5,0,0.66
3.53E+06,238.67,1.9123,3292,0.5,0,0.66
3.47E+06,238.67,1.9132,3334,0.5,0,0.66
3.46E+06,238.67,1.9142,3350,0.5,0,0.66
3.49E+06,238.67,1.9259,3325,0.5,0,0.66
3.56E+06,238.67,1.9253,3308,0.5,0,0.66
3.52E+06,238.67,1.9147,3287,0.5,0,0.66
3.53E+06,238.67,1.907,3283,0.5,0,0.66
3.45E+06,238.67,1.9071,3168,0.5,0,0.66
3.29E+06,238.67,1.9046,3197,0.5,0,0.66
3.36E+06,238.67,1.9017,3264,0.5,0,0.66
3.35E+06,238.67,1.8889,3178,0.5,0,0.66
3.29E+06,238.67,1.8921,3210,0.5,0,0.66
3.31E+06,238.67,1.8983,3271,0.5,0,0.66
3.40E+06,238.67,1.9135,3235,0.5,0,0.66
3.38E+06,238.67,1.925,3172,0.5,0,0.66
3.48E+06,238.67,1.9318,3271,0.5,0,0.66
3.56E+06,238.67,1.9228,3229,0.5,0,0.66
3.51E+06,238.67,1.9165,3250,0.5,0,0.66
3.42E+06,238.67,1.917,3174,0.5,0,0.66
3.42E+06,238.67,1.9197,3162,0.5,0,0.66
3.28E+06,238.67,1.9164,3191,0.5,0,0.66
3.26E+06,238.67,1.9062,3269,0.5,0,0.66
3.38E+06,238.67,1.906,3329,0.5,0,0.66
3.42E+06,238.67,1.9101,3275,0.5,0,0.66
3.42E+06,238.67,1.9238,3266,0.5,0,0.66
3.53E+06,238.67,1.9216,3291,0.5,0,0.66
3.51E+06,238.67,1.9184,3292,0.5,0,0.66
3.48E+06,238.67,1.9171,3271,0.5,0,0.66
3.43E+06,238.67,1.9158,3321,0.5,0,0.66
3.56E+06,238.67,1.9091,3227,0.5,0,0.66
3.41E+06,238.67,1.9103,3227,0.5,0,0.66
3.43E+06,238.67,1.9189,3322,0.5,0,0.66
3.47E+06,238.67,1.9179,3306,0.5,0,0.66
3.46E+06,238.67,1.9214,3257,0.5,0,0.66
3.44E+06,238.67,1.9056,3225,0.5,0,0.66
3.46E+06,238.67,1.9008,3223,0.5,0,0.66
3.35E+06,238.67,1.8619,2771,0.5,0,0.66
2.40E+06,238.67,1.835,2621,0.5,0,0.66
2.02E+06,238.67,1.816,2545,0.5,0,0.66
1.82E+06,238.67,1.8061,2583,0.5,0,0.66
1.79E+06,238.67,1.8078,2505,0.5,0,0.66
1.79E+06,238.67,1.8124,2499,0.5,0,0.66
1.79E+06,238.67,1.8235,2490,0.5,0,0.66
1.70E+06,238.67,1.831,2471,0.5,0,0.66
1.70E+06,238.67,1.8444,2486,0.5,0,0.66
1.71E+06,238.67,1.8382,2444,0.5,0,0.66
1.61E+06,238.67,1.8368,2419,0.5,0,0.66
1.56E+06,238.67,1.8609,2455,0.5,0,0.66
1.60E+06,238.67,1.853,2472,0.5,0,0.66
1.60E+06,238.67,1.8764,2555,0.5,0,0.66
1.70E+06,238.67,1.869,2563,0.5,0,0.66
1.67E+06,238.67,1.881,2435,0.5,0,0.66
1.63E+06,238.67,1.8683,2410,0.5,0,0.66
1.50E+06,238.67,1.8717,2425,0.5,0,0.66
1.53E+06,238.67,1.866,2537,0.5,0,0.66
1.61E+06,238.67,1.8475,2517,0.5,0,0.66
1.55E+06,238.67,1.8571,2437,0.5,0,0.66
1.57E+06,238.67,1.8559,2477,0.5,0,0.66
1.59E+06,238.67,1.8489,2454,0.5,0,0.66
1.52E+06,238.67,1.8707,2535,0.5,0,0.66
1.60E+06,238.67,1.8635,2534,0.5,0,0.66
1.61E+06,238.67,1.8887,2539,0.5,0,0.66
1.66E+06,238.67,1.8791,2529,0.5,0,0.66
1.63E+06,238.67,1.8802,2536,0.5,0,0.66
1.63E+06,238.67,1.8877,2607,0.5,0,0.66
1.70E+06,238.67,1.8872,2594,0.5,0,0.66
1.68E+06,238.67,1.8906,2555,0.5,0,0.66
1.68E+06,238.67,1.8762,2545,0.5,0,0.66
1.64E+06,238.67,1.8877,2512,0.5,0,0.66
1.63E+06,238.67,1.8722,2534,0.5,0,0.66
1.66E+06,238.67,1.8736,2524,0.5,0,0.66
1.67E+06,238.67,1.8844,2421,0.5,0,0.66
1.64E+06,238.67,1.8513,2426,0.5,0,0.66
1.57E+06,238.67,1.8533,2475,0.5,0,0.66
1.61E+06,238.67,1.8624,2518,0.5,0,0.66
1.63E+06,238.67,1.8694,2510,0.5,0,0.66
1.62E+06,238.67,1.8661,2488,0.5,0,0.66
1.56E+06,238.67,1.8773,2526,0.5,0,0.66
1.56E+06,238.67,1.8818,2485,0.5,0,0.66
1.60E+06,238.67,1.8842,2495,0.5,0,0.66
1.68E+06,238.67,1.9004,2512,0.5,0,0.66
1.69E+06,238.67,1.8982,2566,0.5,0,0.66
1.67E+06,238.67,1.89,2510,0.5,0,0.66
1.64E+06,238.67,1.8905,2580,0.5,0,0.66
1.65E+06,238.67,1.8825,2566,0.5,0,0.66
1.68E+06,238.67,1.8739,2577,0.5,0,0.66
1.69E+06,238.67,1.8946,2525,0.5,0,0.66
1.66E+06,238.67,1.8941,2560,0.5,0,0.66
1.70E+06,238.67,1.8765,2571,0.5,0,0.66
1.71E+06,238.67,1.8851,2570,0.5,0,0.66
1.72E+06,238.67,1.8561,2595,0.5,0,0.66
1.63E+06,238.67,1.8672,2693,0.5,0,0.66
1.72E+06,238.67,1.8768,2595,0.5,0,0.66
1.71E+06,238.67,1.8868,2620,0.5,0,0.66
1.73E+06,238.67,1.8886,2656,0.5,0,0.66
1.72E+06,238.67,1.8878,2571,0.5,0,0.66
1.71E+06,238.67,1.8733,2546,0.5,0,0.66
1.63E+06,238.67,1.8604,2565,0.5,0,0.66
1.70E+06,238.67,1.8622,2589,0.5,0,0.66
1.69E+06,238.67,1.8648,2556,0.5,0,0.66
1.67E+06,238.67,1.8626,2615,0.5,0,0.66
1.70E+06,238.67,1.8645,2577,0.5,0,0.66
1.72E+06,238.67,1.8715,2517,0.5,0,0.66
1.70E+06,238.67,1.8596,2532,0.5,0,0.66
1.67E+06,238.67,1.8517,2548,0.5,0,0.66
1.64E+06,238.67,1.8507,2536,0.5,0,0.66
1.65E+06,238.67,1.8388,2555,0.5,0,0.66
1.65E+06,238.67,1.8533,2570,0.5,0,0.66
1.69E+06,238.67,1.8442,2524,0.5,0,0.66
1.59E+06,238.67,1.8475,2513,0.5,0,0.66
1.56E+06,238.67,1.8734,2538,0.5,0,0.66
1.65E+06,238.67,1.8678,2579,0.5,0,0.66
1.68E+06,238.67,1.8875,2554,0.5,0,0.66
1.71E+06,238.67,1.8851,2545,0.5,0,0.66
1.64E+06,238.67,1.8782,2552,0.5,0,0.66
1.65E+06,238.67,1.8641,2485,0.5,0,0.66
1.61E+06,238.67,1.8633,2470,0.5,0,0.66
1.58E+06,238.67,1.8827,2525,0.5,0,0.66
1.68E+06,238.67,1.8916,2547,0.5,0,0.66
1.71E+06,238.67,1.8801,2454,0.5,0,0.66
1.65E+06,238.67,1.8584,2499,0.5,0,0.66
1.61E+06,238.67,1.8458,2551,0.5,0,0.66
1.63E+06,238.67,1.8536,2575,0.5,0,0.66
1.61E+06,238.67,1.8465,2562,0.5,0,0.66
1.66E+06,238.67,1.8507,2557,0.5,0,0.66
1.68E+06,238.67,1.8485,2605,0.5,0,0.66
1.73E+06,238.67,1.8647,2591,0.5,0,0.66
1.70E+06,238.67,1.8659,2611,0.5,0,0.66
1.68E+06,238.67,1.8623,2541,0.5,0,0.66
1.69E+06,238.67,1.847,2632,0.5,0,0.66
1.71E+06,238.67,1.8578,2617,0.5,0,0.66
1.67E+06,238.67,1.8673,2550,0.5,0,0.66
1.67E+06,238.67,1.8605,2587,0.5,0,0.66
1.70E+06,238.67,1.8523,2509,0.5,0,0.66
1.63E+06,238.67,1.8489,2536,0.5,0,0.66
1.61E+06,238.67,1.8574,2545,0.5,0,0.66
1.68E+06,238.67,1.8537,2488,0.5,0,0.66
1.65E+06,238.67,1.8883,2787,0.5,0,0.66
2.09E+06,238.67,1.904,3012,0.5,0,0.66
2.36E+06,238.67,1.9324,3140,0.5,0,0.66
2.64E+06,238.67,1.9574,3226,0.5,0,0.66
2.78E+06,238.67,1.9706,3146,0.5,0,0.66
2.87E+06,238.67,1.9858,3157,0.5,0,0.66
3.00E+06,238.67,1.9763,3188,0.5,0,0.66
3.01E+06,238.67,1.9648,3230,0.5,0,0.66
3.08E+06,238.67,1.9565,3262,0.5,0,0.66
3.14E+06,238.67,1.9437,3275,0.5,0,0.66
3.21E+06,238.67,1.9447,3284,0.5,0,0.66
3.35E+06,238.67,1.9302,3311,0.5,0,0.66
3.36E+06,238.67,1.9206,3284,0.5,0,0.66
3.29E+06,238.67,1.9206,3196,0.5,0,0.66
3.27E+06,238.67,1.9336,3193,0.5,0,0.66
3.33E+06,238.67,1.9331,3267,0.5,0,0.66
3.34E+06,238.67,1.9328,3228,0.5,0,0.66
3.36E+06,238.67,1.9245,3290,0.5,0,0.66
3.48E+06,238.67,1.9218,3256,0.5,0,0.66
3.48E+06,238.67,1.9141,3243,0.5,0,0.66
3.40E+06,238.67,1.919,3241,0.5,0,0.66
3.31E+06,238.67,1.9308,3243,0.5,0,0.66
3.39E+06,238.67,1.9327,3302,0.5,0,0.66
3.48E+06,238.67,1.9215,3243,0.5,0,0.66
3.47E+06,238.67,1.929,3272,0.5,0,0.66
3.53E+06,238.67,1.9249,3263,0.5,0,0.66
3.37E+06,238.67,1.916,3340,0.5,0,0.66
3.44E+06,238.67,1.9195,3357,0.5,0,0.66
3.54E+06,238.67,1.9227,3284,0.5,0,0.66
3.54E+06,238.67,1.9274,3235,0.5,0,0.66
3.44E+06,238.67,1.9255,3231,0.5,0,0.66
3.40E+06,238.67,1.9132,3289,0.5,0,0.66
3.43E+06,238.67,1.9211,3220,0.5,0,0.66
3.37E+06,238.67,1.9152,3162,0.5,0,0.66
3.35E+06,238.67,1.9194,3171,0.5,0,0.66
3.36E+06,238.67,1.9269,3100,0.5,0,0.66
3.36E+06,238.67,1.9086,3146,0.5,0,0.66
3.36E+06,238.67,1.8961,3132,0.5,0,0.66
3.22E+06,238.67,1.8941,3238,0.5,0,0.66
3.32E+06,238.67,1.9025,3162,0.5,0,0.66
3.30E+06,238.67,1.9096,3176,0.5,0,0.66
3.24E+06,238.67,1.916,3132,0.5,0,0.66
3.27E+06,238.67,1.9255,3240,0.5,0,0.66
3.37E+06,238.67,1.9198,3162,0.5,0,0.66
3.30E+06,238.67,1.9275,3130,0.5,0,0.66
3.36E+06,238.67,1.9157,3060,0.5,0,0.66
3.30E+06,238.67,1.9252,3063,0.5,0,0.66
3.22E+06,238.67,1.9192,3144,0.5,0,0.66
3.22E+06,238.67,1.9131,3281,0.5,0,0.66
3.24E+06,238.67,1.9154,3423,0.5,0,0.66
3.35E+06,238.67,1.921,3314,0.5,0,0.66
3.45E+06,238.67,1.9196,3275,0.5,0,0.66
3.52E+06,238.67,1.9198,3281,0.5,0,0.66
3.45E+06,238.67,1.9196,3260,0.5,0,0.66
3.36E+06,238.67,1.9173,3267,0.5,0,0.66
3.41E+06,238.67,1.9227,3230,0.5,0,0.66
3.44E+06,238.67,1.9108,3260,0.5,0,0.66
3.42E+06,238.67,1.9088,3272,0.5,0,0.66
3.35E+06,238.67,1.9,3197,0.5,0,0.66
3.34E+06,238.67,1.8894,3235,0.5,0,0.66
3.37E+06,238.67,1.8975,3250,0.5,0,0.66
3.37E+06,238.67,1.8974,3216,0.5,0,0.66
3.38E+06,238.67,1.8871,3191,0.5,0,0.66
3.30E+06,238.67,1.895,3130,0.5,0,0.66
3.23E+06,238.67,1.8954,3133,0.5,0,0.66
3.15E+06,238.67,1.9169,3110,0.5,0,0.66
3.21E+06,238.67,1.9023,3244,0.5,0,0.66
3.36E+06,238.67,1.9021,3227,0.5,0,0.66
3.34E+06,238.67,1.9094,3183,0.5,0,0.66
3.32E+06,238.67,1.9284,3162,0.5,0,0.66
3.38E+06,238.67,1.9145,3145,0.5,0,0.66
3.31E+06,238.67,1.9185,3194,0.5,0,0.66
3.33E+06,238.67,1.9112,3184,0.5,0,0.66
3.24E+06,238.67,1.9067,3146,0.5,0,0.66
3.19E+06,238.67,1.9128,3155,0.5,0,0.66
3.28E+06,238.67,1.9251,3139,0.5,0,0.66
3.32E+06,238.67,1.9185,3263,0.5,0,0.66
3.40E+06,238.67,1.9204,3268,0.5,0,0.66
3.48E+06,238.67,1.9234,3220,0.5,0,0.66
3.47E+06,238.67,1.9186,3241,0.5,0,0.66
3.41E+06,238.67,1.928,3141,0.5,0,0.66
3.36E+06,238.67,1.9227,3108,0.5,0,0.66
3.24E+06,238.67,1.928,3193,0.5,0,0.66
3.29E+06,238.67,1.9343,3264,0.5,0,0.66
3.43E+06,238.67,1.9253,3234,0.5,0,0.66
3.36E+06,238.67,1.9159,3252,0.5,0,0.66
3.44E+06,238.67,1.9112,3257,0.5,0,0.66
3.44E+06,238.67,1.9224,3260,0.5,0,0.66
3.45E+06,238.67,1.9191,3278,0.5,0,0.66
3.44E+06,238.67,1.9306,3298,0.5,0,0.66
3.45E+06,238.67,1.9256,3336,0.5,0,0.66
3.52E+06,238.67,1.9236,3327,0.5,0,0.66
3.54E+06,238.67,1.9298,3418,0.5,0,0.66
3.68E+06,238.67,1.9372,3268,0.5,0,0.66
3.56E+06,238.67,1.9235,3297,0.5,0,0.66
3.48E+06,238.67,1.9341,3277,0.5,0,0.66
3.51E+06,238.67,1.9275,3311,0.5,0,0.66
3.49E+06,238.67,1.9198,3278,0.5,0,0.66
3.45E+06,238.67,1.911,3244,0.5,0,0.66
3.40E+06,238.67,1.908,3352,0.5,0,0.66
1.12E+06,238.67,1.8778,2170,0.5,0,0.68
1.34E+06,238.67,1.8853,2598,0.5,0,0.68
1.76E+06,238.67,1.9044,2812,0.5,0,0.68
2.13E+06,238.67,1.9159,2999,0.5,0,0.68
2.48E+06,238.67,1.9355,3205,0.5,0,0.68
2.80E+06,238.67,1.9481,3413,0.5,0,0.68
3.05E+06,238.67,1.9525,3391,0.5,0,0.68
3.16E+06,238.67,1.9561,3288,0.5,0,0.68
3.26E+06,238.67,1.9495,3292,0.5,0,0.68
3.21E+06,238.67,1.9496,3234,0.5,0,0.68
3.19E+06,238.67,1.9407,3274,0.5,0,0.68
3.17E+06,238.67,1.928,3273,0.5,0,0.68
3.19E+06,238.67,1.9218,3291,0.5,0,0.68
3.22E+06,238.67,1.9322,3236,0.5,0,0.68
3.31E+06,238.67,1.9183,3195,0.5,0,0.68
3.31E+06,238.67,1.9147,3274,0.5,0,0.68
3.36E+06,238.67,1.9049,3289,0.5,0,0.68
3.33E+06,238.67,1.9099,3296,0.5,0,0.68
3.41E+06,238.67,1.9244,3270,0.5,0,0.68
3.45E+06,238.67,1.9286,3249,0.5,0,0.68
3.46E+06,238.67,1.9239,3234,0.5,0,0.68
3.41E+06,238.67,1.9375,3288,0.5,0,0.68
3.52E+06,238.67,1.9316,3277,0.5,0,0.68
3.56E+06,238.67,1.9203,3264,0.5,0,0.68
3.53E+06,238.67,1.9228,3227,0.5,0,0.68
3.45E+06,238.67,1.9184,3244,0.5,0,0.68
3.51E+06,238.67,1.9149,3202,0.5,0,0.68
3.42E+06,238.67,1.9067,3158,0.5,0,0.68
3.31E+06,238.67,1.9139,3179,0.5,0,0.68
3.35E+06,238.67,1.9,3209,0.5,0,0.68
3.38E+06,238.67,1.9015,3269,0.5,0,0.68
3.44E+06,238.67,1.9111,3262,0.5,0,0.68
3.40E+06,238.67,1.9106,3305,0.5,0,0.68
3.43E+06,238.67,1.9144,3298,0.5,0,0.68
3.48E+06,238.67,1.9036,3229,0.5,0,0.68
3.36E+06,238.67,1.9046,3246,0.5,0,0.68
3.40E+06,238.67,1.9083,3234,0.5,0,0.68
3.43E+06,238.67,1.9175,3246,0.5,0,0.68
3.46E+06,238.67,1.9191,3253,0.5,0,0.68
3.42E+06,238.67,1.9244,3252,0.5,0,0.68
3.41E+06,238.67,1.9204,3248,0.5,0,0.68
3.41E+06,238.67,1.9123,3285,0.5,0,0.68
3.45E+06,238.67,1.911,3233,0.5,0,0.68
3.44E+06,238.67,1.9086,3202,0.5,0,0.68
3.37E+06,238.67,1.9066,3238,0.5,0,0.68
3.32E+06,238.67,1.9111,3258,0.5,0,0.68
3.40E+06,238.67,1.9192,3251,0.5,0,0.68
3.49E+06,238.67,1.9111,3333,0.5,0,0.68
3.53E+06,238.67,1.9009,3297,0.5,0,0.68
3.41E+06,238.67,1.907,3269,0.5,0,0.68
3.39E+06,238.67,1.9148,3278,0.5,0,0.68
3.37E+06,238.67,1.9343,3288,0.5,0,0.68
3.49E+06,238.67,1.9325,3269,0.5,0,0.68
3.47E+06,238.67,1.9255,3266,0.5,0,0.68
3.43E+06,238.67,1.9109,3365,0.5,0,0.68
3.53E+06,238.67,1.9214,3284,0.5,0,0.68
3.52E+06,238.67,1.9198,3268,0.5,0,0.68
3.49E+06,238.67,1.9224,3264,0.5,0,0.68
3.49E+06,238.67,1.9165,3206,0.5,0,0.68
3.39E+06,238.67,1.911,3174,0.5,0,0.68
3.28E+06,238.67,1.9037,3180,0.5,0,0.68
3.35E+06,238.67,1.8991,3118,0.5,0,0.68
3.23E+06,238.67,1.9144,3142,0.5,0,0.68
3.25E+06,238.67,1.9286,3200,0.5,0,0.68
3.40E+06,238.67,1.9222,3184,0.5,0,0.68
3.37E+06,238.67,1.9298,3245,0.5,0,0.68
3.44E+06,238.67,1.9213,3217,0.5,0,0.68
3.42E+06,238.67,1.9291,3190,0.5,0,0.68
3.35E+06,238.67,1.9168,3198,0.5,0,0.68
3.32E+06,238.67,1.9141,3287,0.5,0,0.68
3.42E+06,238.67,1.9137,3241,0.5,0,0.68
3.42E+06,238.67,1.9224,3254,0.5,0,0.68
3.40E+06,238.67,1.9105,3273,0.5,0,0.68
3.46E+06,238.67,1.9292,3199,0.5,0,0.68
3.50E+06,238.67,1.917,3163,0.5,0,0.68
3.41E+06,238.67,1.9038,3277,0.5,0,0.68
3.36E+06,238.67,1.905,3286,0.5,0,0.68
3.43E+06,238.67,1.9143,3279,0.5,0,0.68
